id,duration,distance,build_up_duration,shot_technique_normal,shot_technique_lob,shot_technique_half_volley,shot_open_goal,pass_height_name,pass_cut_back,pass_through_ball,follows_goalkeeper,follows_dribble,pass_cross,goal,player_name,team_name,match_id,x_loc,y_loc,pass_player_name
f678a632-43ff-4c5f-9126-56947188fa4d,0.1244,20.44529285679225,23.144637999999997,1,0,0,0,0,0,0,0,0,0,0,Aleix Vidal Parreu,Almería,266420,105.1,26.0,Fernando Soriano Marco
56d91ee8-6f30-4fa1-a8be-346f3f5b6aa5,1.166,27.796582523756406,41.616611,1,0,0,0,0,0,0,0,0,0,0,Youssef El-Arabi,Granada,266117,100.8,60.1,Isaac Ajayi Success
14210c34-38f2-481e-9382-4ea5ccfb797d,0.86538,14.16615685357183,1.4001000000000001,1,0,0,0,1,0,0,0,0,0,0,Rafael Alcântara do Nascimento,Barcelona,265963,107.8,47.2,Sergio Busquets i Burgos
b99aab6a-42af-4bc8-840d-b8234bf9322a,0.4077,22.520435164534447,134.45639300999997,1,0,0,0,0,0,0,0,0,0,0,Pedro Eliezer Rodríguez Ledesma,Barcelona,266631,101.9,53.4,Lionel Andrés Messi Cuccittini
9deab522-44e1-46c3-adee-a69384cb75a2,1.503,12.200000000000003,24.255,1,0,0,0,1,0,0,0,0,0,0,Michael Olunga Ogada,Girona,9620,107.8,40.0,Francesc Aday Benítez Caraballo
56e4540a-9a2e-4031-be58-4c7805304c1e,1.332,9.415412895885124,25.805999999999997,1,0,0,0,1,0,0,0,0,1,0,Santiago Mina Lorenzo,Valencia,9880,111.9,35.2,Gonçalo Manuel Ganchinho Guedes
3f06de79-6ac3-42ca-80cd-3187fd02a72a,0.170786,14.805404418657401,19.045580020000003,1,0,0,0,0,0,0,0,0,0,0,Luis Alberto Suárez Díaz,Barcelona,16215,110.8,51.6,Sergi Roberto Carnicer
aa2245ab-5fee-4bdb-81cf-5956297769e9,1.518454,30.502622838044598,6.262046,1,0,0,0,0,0,0,0,0,0,0,Arturo Erasmo Vidal Pardo,Barcelona,16289,89.5,40.4,Gerard Piqué Bernabéu
a382872b-756a-46d1-bd53-706d79b70425,0.1407,9.507891459203774,70.19530200000003,0,0,1,0,1,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,15973,117.6,49.2,Philippe Coutinho Correia
c669c46e-d857-456d-be14-9a1c88ed8730,0.384,15.352524222420234,37.80279999999999,1,0,0,0,0,0,0,0,0,0,0,Neymar da Silva Santos Junior,Barcelona,70301,110.3,28.1,Sergio Busquets i Burgos
54ca2095-a3ca-4c41-bad4-0bf5fd774764,1.55813,22.40557966221807,7.913108999999999,1,0,0,0,1,0,0,0,0,0,0,Diego Daniel Colotto,Espanyol,70306,100.0,29.9,Javier López Rodríguez
