id,duration,distance,build_up_duration,shot_technique_normal,shot_technique_lob,shot_technique_half_volley,shot_open_goal,pass_height_name,pass_cut_back,pass_through_ball,follows_goalkeeper,follows_dribble,pass_cross,goal,player_name,team_name,match_id,x_loc,y_loc,pass_player_name
f0ac2a30-60c5-40f9-b75c-cb0b43020d9b,1.0058,25.628109567426154,13.924300002999999,1,0,0,0,-1,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69255,98.8,54.4,
d210a495-4d84-4d2e-a944-6d50d9670786,0.5868,7.278049189171499,4.820984,1,0,0,0,-1,0,0,0,0,0,0,Sergio Ramos García,Real Madrid,69262,112.9,38.4,
651fe73e-9ddc-4280-9cad-c028b9f0afd6,0.498377,21.343383049554255,4.7245,1,0,0,0,-1,0,0,0,0,0,0,Nicolás Ladislao Fedor Flores,Getafe,69240,102.7,27.5,
7a715c65-5acb-4438-ae13-12ebcd8800dd,1.2531,34.237406443829826,30.3631,1,0,0,0,-1,0,0,0,0,0,0,Javier Martínez Aginaga,Athletic Club,69288,85.8,38.4,
b78f3795-a91d-4500-ac87-ea052c485cfd,1.3013,21.87692848642149,18.854798,1,0,0,0,-1,0,0,0,0,0,0,Andrés Iniesta Luján,Barcelona,69240,98.8,34.6,
3d7eef39-2f22-4856-ae11-a4198c2f79a3,0.3727,23.604448733236715,4.131,1,0,0,0,-1,0,0,0,0,0,0,Bojan Krkíc Pérez,Barcelona,69267,96.6,43.1,
6465cbd4-f1cd-42de-a10e-5b6756a6a7d5,0.9713,17.5025712396779,54.683414,1,0,0,0,-1,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69267,110.5,25.3,
dbc5ed16-0178-4c83-bc8e-f4980025dae0,1.4214,38.57473266271588,0.0,1,0,0,0,-1,0,0,0,0,0,0,Daniel Alves da Silva,Barcelona,69254,84.9,56.0,
273b32c3-4682-48b4-b349-010d2c0b1d5d,0.2018,10.716809226630847,48.243200001,1,0,0,0,-1,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69221,109.3,40.6,
12449df8-2d0f-47fb-b0d2-de397019b978,0.1593,8.37257427557379,1.4993,1,0,0,0,1,0,0,0,0,0,0,Gerard Piqué Bernabéu,Barcelona,69277,112.7,35.9,Xavier Hernández Creus
