duration,pass_aerial_won,pass_angle,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_height_name,pass_length,pass_switch,pass_through_ball,play_pattern_name,shot_aerial_won,shot_body_part_name,shot_first_time,shot_one_on_one,shot_open_goal,shot_technique_name,under_pressure,goal,distance,angle,build_up_duration,direct_free_kick,shot_cone,num_players_in_shot_cone,distance_to_nearest_opponent,pass_angle_na,pass_length_na,distance_to_nearest_opponent_na
1.133,0,2.9441972,foot,0,0,0,Ground Pass,5.0990195,0,0,From Corner,0,foot,1,0,0,Normal,0,0,18.788294228055936,0.4398425828157362,8.187000000000001,0,68.0,2,9.055385138137417,False,False,False
0.333,0,1.0863184,foot,0,0,0,Ground Pass,21.470911,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,15.0,0.6435011087932844,19.587000000000003,0,48.0,1,7.0710678118654755,False,False,False
1.293,0,0.9272952,foot,0,0,0,Ground Pass,15.0,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,25.612496949731394,0.6747409422235527,24.041,0,80.0,1,9.219544457292887,False,False,False
1.04,0,1.7894653,foot,0,0,0,High Pass,36.878178,0,0,From Corner,0,head,0,0,0,Diving Header,0,0,9.848857801796104,0.41822432957922906,10.079,0,36.0,1,3.1622776601683795,False,False,False
0.853,0,1.7681919,foot,0,0,0,High Pass,40.792156,1,0,From Corner,0,head,0,0,0,Normal,0,0,8.06225774829855,0.12435499454676144,0.9470000000000001,0,32.0,2,1.4142135623730951,False,False,False
0.36,0,1.080839,foot,0,0,0,High Pass,34.0,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,17.69180601295413,0.8253768505207383,26.48,0,48.0,0,7.211102550927978,False,False,False
1.493,0,2.1815224,foot,0,0,0,Ground Pass,12.206555,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,33.24154027718932,0.3693336576736256,12.520999999999999,0,124.0,1,13.038404810405298,False,False,False
0.853,0,2.2896264,foot,0,0,0,Ground Pass,10.630146,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,24.73863375370596,0.24497866312686414,14.066,0,96.0,1,9.219544457292887,False,False,False
1.613,0,2.5829933,foot,1,1,0,Ground Pass,9.433981,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,11.313708498984761,0.7853981633974483,3.1590000000000003,0,32.0,0,4.123105625617661,False,False,False
0.773,0,1.3439975,foot,1,0,0,Ground Pass,13.341664,0,0,From Counter,0,foot,1,0,1,Normal,0,1,5.385164807134504,0.3805063771123649,-0.773,0,20.0,0,10.0,False,False,False
1.253,0,0.4636476,foot,0,0,0,Ground Pass,4.472136,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,24.351591323771842,0.3347368373168147,2.827,0,92.0,1,7.615773105863909,False,False,False
1.333,0,1.5120405,foot,0,0,0,Ground Pass,17.029387,0,0,From Throw In,0,foot,1,0,0,Normal,0,0,18.601075237738275,0.9380474917927134,0.6000000000000001,0,44.0,3,9.0,False,False,False
0.24,0,1.7561443,foot,0,0,0,High Pass,32.55764,0,0,From Corner,0,head,0,0,0,Normal,0,0,10.0,0.9272952180016122,19.667,0,24.0,2,1.4142135623730951,False,False,False
0.96,0,1.3961241,foot,0,0,0,Ground Pass,17.262676,0,0,From Keeper,0,foot,0,0,0,Normal,0,0,22.825424421026653,0.5028432109278609,1.0,0,80.0,0,5.656854249492381,False,False,False
1.773,0,1.4909663,foot,0,0,0,Ground Pass,25.079872,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,39.21734310225516,0.33787818824027843,-0.266,0,148.0,1,14.560219778561036,False,False,False
0.827,0,1.0303768,foot,1,0,0,Ground Pass,23.323807,0,0,Regular Play,0,foot,0,0,0,Overhead Kick,0,0,17.0,0.4899573262537283,38.626000000000005,0,60.0,0,4.123105625617661,False,False,False
0.16,0,0.38831872,foot,0,0,0,Low Pass,23.769728,0,0,Regular Play,0,foot,0,1,0,Normal,0,0,10.0,0.9272952180016122,3.88,0,24.0,0,15.264337522473747,False,False,False
0.427,0,1.1341692,foot,0,0,0,Ground Pass,16.552946,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,27.85677655436824,0.3671738338182192,1.226,0,104.0,1,9.486832980505138,False,False,False
0.28,0,1.8533512,foot,0,0,0,Low Pass,32.280025,0,0,From Corner,0,foot,0,0,0,Normal,0,0,15.0,0.6435011087932844,29.973,0,48.0,0,4.47213595499958,False,False,False
0.76,0,2.863293,head,0,0,0,Low Pass,7.28011,0,0,Regular Play,0,foot,1,0,0,Volley,0,0,21.840329667841555,0.27829965900511133,0.6799999999999999,0,84.0,0,6.324555320336759,False,False,False
2.293,0,1.8224863,foot,0,0,0,High Pass,36.138622,0,0,From Corner,1,head,0,0,0,Normal,1,0,8.94427190999916,0.4636476090008061,3.747,0,32.0,0,2.0,False,False,False
0.28,0,1.8224863,foot,0,0,0,High Pass,36.138622,0,0,From Corner,0,head,0,0,0,Normal,0,0,8.94427190999916,0.4636476090008061,40.933,0,32.0,0,4.0,False,False,False
1.213,0,1.6220335,foot,1,0,0,High Pass,39.051247,0,0,From Free Kick,1,head,0,0,0,Normal,1,1,7.615773105863909,0.4048917862850834,6.986999999999999,0,28.0,0,2.23606797749979,False,False,False
2.48,0,1.735945,foot,1,0,0,High Pass,36.496574,0,0,From Corner,0,head,0,0,0,Normal,0,0,8.06225774829855,0.12435499454676144,1.9070000000000005,0,32.0,2,1.0,False,False,False
1.96,0,0.6489956,foot,0,0,0,High Pass,36.40055,0,0,From Free Kick,0,head,0,0,0,Normal,0,0,13.92838827718412,0.3671738338182192,2.3070000000000004,0,52.0,0,6.082762530298219,False,False,False
3.32,0,1.7992929,foot,0,0,0,High Pass,44.14748,1,0,From Corner,1,head,0,0,0,Normal,1,0,12.727922061357855,0.7853981633974483,14.597000000000001,0,36.0,1,7.211102550927978,False,False,False
0.413,0,0.57790196,foot,0,0,0,High Pass,54.91812,0,0,From Counter,0,foot,0,0,0,Normal,0,0,15.556349186104045,0.7853981633974483,25.2,0,44.0,0,37.20215047547655,False,False,True
1.0,0,1.8094057,foot,0,0,0,High Pass,38.078865,0,0,From Corner,1,head,0,0,0,Normal,1,0,11.704699910719626,0.348771003583907,8.227,0,44.0,0,5.0,False,False,False
0.76,0,1.6756732,foot,0,0,0,Ground Pass,19.104973,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,15.132745950421556,0.13255153229667402,22.363,0,60.0,1,10.295630140987,False,False,False
0.24,0,0.24828991,foot,0,0,0,High Pass,73.24616,0,0,Regular Play,0,foot,0,1,0,Normal,0,0,10.198039027185569,1.373400766945016,29.678000000000004,0,8.0,0,15.556349186104045,False,False,False
1.187,0,0.4636476,foot,0,0,0,Ground Pass,13.416408,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,18.439088914585774,0.8621700546672264,3.213,0,48.0,0,8.94427190999916,False,False,False
0.213,0,0.11065722,foot,0,0,0,Ground Pass,9.055386,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,27.202941017470888,0.2984989315861793,16.586,0,104.0,0,2.0,False,False,False
1.52,0,1.1071488,foot,0,0,0,Ground Pass,24.596748,0,0,From Throw In,0,foot,0,0,0,Normal,1,0,23.323807579381203,0.5404195002705842,3.746,0,80.0,0,6.324555320336759,False,False,False
0.373,0,1.3258177,foot,0,0,0,Ground Pass,16.492422,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,12.206555615733702,0.6107259643892086,5.667,0,40.0,1,10.770329614269007,False,False,False
1.413,0,2.4668517,foot,0,0,0,Ground Pass,12.806249,0,0,From Corner,0,foot,1,0,0,Normal,0,0,31.76476034853718,1.0789871508061981,1.107,0,60.0,1,7.280109889280518,False,False,False
0.507,0,2.8501358,foot,0,0,0,Ground Pass,10.440307,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,24.73863375370596,0.24497866312686414,28.813,0,96.0,0,4.0,False,False,False
0.187,0,0.29544082,foot,0,0,0,High Pass,48.08326,0,0,From Counter,0,foot,0,0,0,Normal,1,0,20.024984394500787,0.049958395721942765,13.253,0,80.0,0,37.20215047547655,False,False,True
0.413,0,2.1995926,foot,0,0,0,Ground Pass,13.601471,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,16.1245154965971,0.12435499454676144,27.593999999999998,0,64.0,1,10.295630140987,False,False,False
1.587,0,1.3258177,foot,0,0,0,Ground Pass,12.369317,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,26.1725046566048,0.7583777142101835,38.318999999999996,0,76.0,0,8.54400374531753,False,False,False
1.88,0,0.33929262,foot,0,0,0,Ground Pass,18.027756,0,0,From Counter,0,foot,0,0,0,Normal,0,1,12.041594578792296,0.7266423406817256,2.3200000000000003,0,36.0,0,9.219544457292887,False,False,False
1.253,0,1.7894653,foot,0,0,0,Ground Pass,9.219544,0,0,From Corner,0,foot,0,0,0,Normal,0,0,21.0,0.0,36.826,0,84.0,1,9.219544457292887,False,False,False
0.65,0,2.3036115,foot,0,0,0,Ground Pass,13.453624,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,34.17601498127012,0.35877067027057225,9.43,0,128.0,2,9.848857801796104,False,False,False
0.213,0,1.3258177,foot,0,0,0,Ground Pass,28.86174,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,26.570660511172846,0.34555558058171215,37.374,0,100.0,1,8.602325267042627,False,False,False
0.973,0,1.1441689,foot,0,0,0,Ground Pass,12.083046,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,26.0,0.0,18.106,0,104.0,1,10.0,False,False,False
1.213,0,2.9996955,foot,0,0,0,Ground Pass,7.071068,0,0,Regular Play,0,foot,0,0,0,Normal,0,1,26.92582403567252,0.5467888408892474,15.453,0,92.0,1,4.123105625617661,False,False,False
0.453,0,1.3521274,head,0,0,0,Low Pass,9.219544,0,0,From Throw In,0,foot,0,0,0,Half Volley,1,0,21.470910553583888,0.4844779290370232,1.72,0,76.0,0,15.297058540778355,False,False,False
1.253,0,1.6539376,foot,1,0,0,Low Pass,24.083189,0,0,Regular Play,0,foot,0,0,0,Half Volley,0,0,11.661903789690601,0.5404195002705842,-0.052999999999999936,0,40.0,0,9.486832980505138,False,False,False
0.653,0,1.5707964,foot,0,0,0,Low Pass,15.0,0,0,Regular Play,0,foot,0,0,0,Half Volley,0,0,13.038404810405298,1.4940244355251187,3.387,0,4.0,0,8.06225774829855,False,False,False
1.013,0,0.7853982,foot,0,0,0,Ground Pass,11.313708,0,0,From Keeper,0,foot,0,0,0,Normal,1,0,19.235384061671343,1.0838970949836275,1.947,0,36.0,1,13.601470508735444,False,False,False
0.972,0,1.6839473,foot,1,0,0,High Pass,44.28318,1,0,From Corner,0,foot,0,0,0,Volley,0,1,6.708203932499369,0.4636476090008061,28.840999999999998,0,24.0,0,5.0990195135927845,False,False,False
0.653,0,0.5070985,foot,0,0,0,Low Pass,10.29563,0,0,From Counter,0,foot,0,0,0,Normal,1,0,15.620499351813308,0.8760580505981934,6.786999999999999,0,40.0,0,5.0,False,False,False
1.693,0,1.160669,foot,0,0,0,Ground Pass,25.079872,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,30.0,0.6435011087932844,7.720000000000001,0,96.0,1,8.94427190999916,False,False,False
0.653,0,1.6814536,foot,1,0,0,High Pass,45.276924,1,0,Regular Play,0,foot,1,0,0,Normal,0,0,12.041594578792296,0.844153986113171,35.947,0,32.0,0,7.280109889280518,False,False,False
1.573,0,0.5247958,foot,0,0,0,Ground Pass,21.954498,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,37.0,0.0,81.414,0,148.0,1,6.4031242374328485,False,False,False
0.6,0,1.2055949,foot,1,0,0,High Pass,36.40055,0,0,Regular Play,0,head,0,1,0,Diving Header,0,0,10.63014581273465,0.7188299996216245,12.613000000000001,0,32.0,0,22.627416997969522,False,False,False
0.28,0,1.2490457,head,0,0,0,High Pass,18.973665,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,24.20743687382041,0.9025069079643125,15.88,0,60.0,1,12.529964086141668,False,False,False
0.64,0,1.1978086,foot,1,0,0,High Pass,24.698177,0,0,From Free Kick,1,head,0,0,0,Normal,1,0,6.708203932499369,0.4636476090008061,4.16,0,24.0,1,3.605551275463989,False,False,False
0.573,0,1.069783,foot,1,0,0,High Pass,47.88528,1,0,From Free Kick,0,foot,0,0,0,Half Volley,0,0,10.0,0.6435011087932844,12.719999999999999,0,32.0,0,3.605551275463989,False,False,False
0.6,0,2.1692152,foot,0,0,0,Ground Pass,26.627054,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,28.0,0.0,8.815,0,112.0,1,8.246211251235321,False,False,False
1.733,0,1.7894653,foot,1,0,0,Low Pass,27.658634,0,0,Regular Play,0,other,0,0,0,Half Volley,0,0,18.0,0.0,15.559999999999999,0,72.0,0,13.0,False,False,False
0.24,0,1.0427219,foot,0,0,0,Ground Pass,13.892444,0,0,From Goal Kick,0,foot,0,0,0,Normal,0,0,32.202484376209235,0.6310793874713292,-0.24,0,104.0,0,7.0710678118654755,False,False,False
1.093,0,1.7326337,foot,0,0,0,High Pass,49.648766,1,0,From Corner,0,head,0,0,0,Normal,0,0,11.40175425099138,0.6610431688506869,9.08,0,36.0,0,4.123105625617661,False,False,False
0.48,0,1.8568478,foot,0,0,0,Ground Pass,17.720045,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,27.202941017470888,0.628796286415433,13.793,0,88.0,0,9.219544457292887,False,False,False
0.973,0,1.418147,foot,1,0,0,Ground Pass,13.152946,0,0,Regular Play,0,foot,1,0,0,Normal,1,0,9.219544457292887,0.7086262721276703,5.407,0,28.0,0,6.0,False,False,False
0.733,0,1.2924967,foot,0,0,0,Ground Pass,14.56022,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,22.627416997969522,0.7853981633974483,10.454,0,64.0,0,9.0,False,False,False
0.893,0,1.3961241,foot,0,0,0,Ground Pass,17.262676,0,0,From Keeper,0,foot,0,0,0,Normal,1,0,21.2602916254693,0.7188299996216245,49.28,0,64.0,1,9.486832980505138,False,False,False
0.8,0,1.959115,foot,0,0,0,Ground Pass,23.769728,0,0,From Corner,0,foot,1,0,0,Normal,0,0,19.72308292331602,1.039072259536091,34.466,0,40.0,0,12.649110640673518,False,False,False
0.933,0,2.4329665,foot,0,0,0,Ground Pass,27.658634,0,0,From Corner,0,foot,0,0,0,Normal,1,0,28.42534080710379,0.6857295109062863,-0.933,0,88.0,0,12.649110640673518,False,False,False
0.84,0,2.6779451,foot,0,0,0,Ground Pass,4.472136,0,0,From Corner,0,foot,0,0,0,Normal,1,0,23.345235059857504,0.7551044034786732,36.467,0,68.0,0,11.704699910719626,False,False,False
0.68,0,0.27829966,foot,0,0,0,Ground Pass,7.28011,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,17.804493814764857,0.9048270894157867,3.6,0,44.0,0,6.324555320336759,False,False,False
1.653,0,2.1421337,head,1,0,0,High Pass,16.643316,0,0,From Corner,0,foot,1,0,0,Half Volley,1,0,16.278820596099706,0.18534794999569476,0.24,0,64.0,1,6.324555320336759,False,False,False
0.813,0,1.7467359,foot,1,0,0,High Pass,45.705578,1,0,From Free Kick,0,foot,1,0,0,Volley,0,0,19.72308292331602,0.5317240672588056,6.265000000000001,0,68.0,0,10.198039027185569,False,False,False
1.333,0,1.3734008,foot,0,0,0,Ground Pass,10.198039,0,0,From Free Kick,0,foot,0,0,0,Normal,0,0,30.870698080866262,0.4346702151492448,3.2799999999999994,0,112.0,1,9.055385138137417,False,False,False
0.28,0,0.49394137,foot,0,0,0,High Pass,29.529646,0,1,Regular Play,0,foot,0,1,0,Normal,0,0,12.727922061357855,0.7853981633974483,7.8,0,36.0,0,11.704699910719626,False,False,False
1.973,0,1.8391626,foot,0,0,0,High Pass,41.484936,1,0,From Corner,1,head,0,0,0,Normal,1,0,9.219544457292887,0.21866894587394195,7.133,0,36.0,0,5.0,False,False,False
1.133,0,0.68231654,foot,0,0,0,Ground Pass,20.615528,0,0,From Goal Kick,0,foot,0,0,0,Normal,0,0,22.135943621178654,0.3217505543966422,6.8,0,84.0,0,12.36931687685298,False,False,False
0.64,0,1.152572,foot,0,0,0,Low Pass,19.697716,0,0,From Free Kick,0,head,0,0,0,Normal,0,1,6.708203932499369,0.4636476090008061,46.973,0,24.0,0,7.0710678118654755,False,False,False
1.253,0,0.16514868,foot,0,0,0,Ground Pass,24.33105,0,1,From Throw In,0,foot,0,1,0,Lob,0,1,14.866068747318506,0.8329812666744317,31.04,0,40.0,0,21.400934559032695,False,False,False
0.693,0,2.4980915,foot,0,0,0,Ground Pass,10.0,0,0,From Free Kick,0,foot,0,0,0,Normal,0,0,24.839484696748443,0.870903457075653,5.747000000000001,0,64.0,1,22.20360331117452,False,False,False
1.533,0,1.1839206,foot,1,0,0,High Pass,29.15476,0,0,Other,1,head,0,0,0,Normal,1,0,5.0990195135927845,0.19739555984988078,14.770999999999999,0,20.0,1,2.0,False,False,False
0.533,0,1.2490457,foot,0,0,0,Ground Pass,3.1622777,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,27.730849247724095,0.44751997515716985,31.519,0,100.0,1,3.605551275463989,False,False,False
1.44,0,1.4536875,foot,0,0,0,Ground Pass,17.117243,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,39.293765408777,0.25732371497108864,8.24,0,152.0,1,4.242640687119285,False,False,False
0.32,0,1.2793396,foot,1,0,0,High Pass,20.880613,0,0,From Corner,0,head,0,0,0,Normal,0,1,4.47213595499958,0.4636476090008061,14.226,0,16.0,0,1.4142135623730951,False,False,False
2.053,0,0.57790196,foot,0,0,0,High Pass,27.45906,0,0,Regular Play,1,head,0,0,0,Normal,1,0,21.213203435596427,0.7853981633974483,5.347,0,60.0,0,9.899494936611665,False,False,False
0.853,0,1.3045443,other,1,0,0,High Pass,34.20526,0,0,From Throw In,1,head,0,0,0,Normal,1,0,8.94427190999916,0.4636476090008061,13.307,0,32.0,0,6.0,False,False,False
1.2,0,2.7610862,foot,0,0,0,Ground Pass,10.770329,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,38.91015291668744,0.4521538622857756,8.533000000000001,0,140.0,3,15.811388300841896,False,False,False
0.787,0,1.9513026,foot,0,0,0,Ground Pass,10.770329,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,21.095023109728988,0.5485494024505281,17.333000000000002,0,72.0,1,10.44030650891055,False,False,False
0.387,0,1.2036225,foot,0,0,0,Ground Pass,13.928389,0,0,From Counter,0,foot,0,0,0,Normal,1,0,19.849433241279208,0.714090698612158,49.626,0,60.0,1,13.416407864998739,False,False,False
0.24,0,1.1246908,foot,0,0,0,Ground Pass,25.495098,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,22.561028345356956,0.223476601140633,14.639,0,88.0,0,8.94427190999916,False,False,False
0.213,0,0.12630811,foot,0,0,0,High Pass,63.505905,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,14.866068747318506,0.8329812666744317,15.453000000000001,0,40.0,0,14.866068747318506,False,False,False
0.453,0,1.3460852,other,1,0,0,High Pass,35.902645,0,0,From Throw In,1,head,0,0,0,Normal,1,0,8.06225774829855,0.12435499454676144,8.654,0,32.0,0,4.0,False,False,False
0.667,0,0.19739556,foot,0,0,0,Ground Pass,20.396078,0,0,Regular Play,0,foot,0,1,0,Normal,0,1,13.892443989449804,0.5280744484263596,12.653,0,48.0,0,17.88854381999832,False,False,False
0.827,0,1.0146301,foot,0,0,0,Low Pass,43.56604,0,0,From Counter,0,foot,0,1,0,Normal,0,1,15.132745950421556,0.13255153229667402,6.226,0,60.0,0,37.20215047547655,False,False,True
0.415,0,1.7942729,foot,1,0,0,High Pass,45.122055,1,0,From Corner,1,head,0,0,0,Normal,1,0,12.529964086141668,0.49934672168013006,5.771999999999999,0,44.0,0,2.23606797749979,False,False,False
0.4,0,2.0344439,other,0,0,0,Low Pass,6.708204,0,0,From Throw In,0,foot,1,0,0,Normal,1,0,24.186773244895647,0.12435499454676144,41.907000000000004,0,96.0,1,3.605551275463989,False,False,False
2.853,0,1.2924967,foot,0,0,0,Ground Pass,7.28011,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,58.137767414994535,0.0688564893010446,1.5470000000000002,0,232.0,1,10.0,False,False,False
1.533,0,2.2390857,foot,0,0,0,Ground Pass,24.207438,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,34.92849839314596,0.4124104415973873,19.227,0,128.0,0,10.44030650891055,False,False,False
1.213,0,1.735945,foot,0,0,0,High Pass,30.413813,0,0,From Corner,0,head,0,0,0,Normal,0,0,7.810249675906654,0.8760580505981934,13.786999999999999,0,20.0,0,3.0,False,False,False
0.533,1,2.9441972,other,0,0,0,Low Pass,5.0990195,0,0,From Free Kick,0,foot,1,0,0,Half Volley,0,0,21.095023109728988,0.5485494024505281,31.933999999999997,0,72.0,0,8.06225774829855,False,False,False
2.08,0,0.5191461,foot,0,0,0,Low Pass,8.062258,0,0,From Corner,0,foot,1,0,0,Normal,1,0,26.419689627245813,0.5144513130590277,9.253,0,92.0,1,3.605551275463989,False,False,False
0.493,0,1.5707964,foot,1,0,0,Ground Pass,18.0,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,12.206555615733702,0.6107259643892086,50.494,0,40.0,0,8.06225774829855,False,False,False
0.4,0,0.49642277,foot,0,0,0,High Pass,27.294687,0,0,Regular Play,0,foot,1,0,0,Backheel,0,0,8.246211251235321,0.24497866312686414,18.6,0,32.0,0,6.0,False,False,False
0.24,0,0.15264933,foot,0,0,0,Ground Pass,13.152946,0,0,From Counter,0,foot,0,0,0,Normal,0,0,15.556349186104045,0.7853981633974483,93.03,0,44.0,0,11.40175425099138,False,False,False
0.36,0,1.2036225,foot,0,0,0,Ground Pass,13.928389,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,17.029386365926403,0.8685393952858895,45.480000000000004,0,44.0,0,7.211102550927978,False,False,False
1.252,0,1.9756881,foot,0,0,0,Ground Pass,7.615773,0,0,Regular Play,0,foot,1,0,0,Normal,1,0,27.018512172212592,0.037020115873930025,10.068,0,108.0,0,10.44030650891055,False,False,False
0.533,0,0.49934673,foot,0,0,0,Ground Pass,12.529964,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,21.470910553583888,0.4844779290370232,3.9200000000000004,0,76.0,0,4.47213595499958,False,False,False
1.093,0,2.0988708,foot,0,0,0,Ground Pass,13.892444,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,26.1725046566048,0.11487660541689915,8.667,0,104.0,0,10.295630140987,False,False,False
1.733,0,1.315614,foot,1,0,0,High Pass,23.769728,0,0,From Throw In,0,head,0,0,0,Normal,0,0,15.0,0.0,1.347,0,60.0,0,17.72004514666935,False,False,False
1.093,0,1.5707964,foot,0,0,0,Ground Pass,23.0,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,30.4138126514911,0.7621465405869854,14.867,0,88.0,0,6.324555320336759,False,False,False
1.173,0,1.4677147,foot,1,0,0,High Pass,29.15476,0,0,From Throw In,0,foot,1,0,0,Volley,0,0,11.704699910719626,1.2220253232109897,2.187,0,16.0,0,12.529964086141668,False,False,False
0.853,0,2.2142975,head,0,0,0,Low Pass,5.0,0,0,From Free Kick,0,foot,0,0,0,Half Volley,0,0,15.524174696260024,0.26060239174734096,25.066999999999997,0,60.0,0,3.1622776601683795,False,False,False
1.893,0,0.91716045,foot,0,0,0,High Pass,59.20304,1,0,From Free Kick,1,head,0,0,0,Normal,1,0,16.401219466856727,0.6556956262415362,9.147,0,52.0,0,5.0,False,False,False
0.293,0,1.5707964,foot,0,0,0,Ground Pass,9.0,0,0,From Goal Kick,0,foot,0,0,0,Normal,0,0,16.1245154965971,0.5191461142465229,12.147,0,56.0,0,3.605551275463989,False,False,False
0.52,0,1.0636978,foot,0,0,0,Ground Pass,10.29563,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,22.47220505424423,0.36397895650964407,2.6,0,84.0,1,13.038404810405298,False,False,False
2.173,0,1.7273982,foot,1,0,0,High Pass,38.470768,0,0,From Corner,0,head,0,0,0,Normal,0,0,6.708203932499369,0.4636476090008061,7.654,0,24.0,1,2.8284271247461903,False,False,False
0.24,0,1.4801364,foot,0,0,0,Ground Pass,22.090721,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,31.11269837220809,0.7853981633974483,13.88,0,88.0,1,8.0,False,False,False
0.372,0,2.176341,foot,1,1,0,Low Pass,15.811388,0,0,Regular Play,0,foot,0,0,0,Volley,0,0,12.083045973594572,0.4266274931268761,9.095,0,44.0,0,3.1622776601683795,False,False,False
0.853,0,1.6438369,foot,1,0,0,High Pass,41.109608,1,0,Regular Play,0,foot,1,0,0,Volley,0,0,14.7648230602334,1.0768549578753155,14.76,0,28.0,0,9.219544457292887,False,False,False
0.693,0,0.61072594,foot,0,0,0,Ground Pass,12.206555,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,28.635642126552707,0.21109333322274654,70.453,0,112.0,1,8.06225774829855,False,False,False
0.453,0,1.5707964,foot,1,0,0,Ground Pass,13.0,0,0,From Throw In,0,foot,1,0,0,Normal,0,0,7.211102550927978,0.982793723247329,-0.453,0,16.0,1,7.0,False,False,False
0.933,0,1.4898922,foot,1,0,0,High Pass,37.12142,0,0,Regular Play,1,head,0,0,0,Normal,1,0,10.295630140987,0.507098504392337,34.827,0,36.0,1,11.661903789690601,False,False,False
1.053,0,0.50959224,foot,0,0,0,High Pass,38.948685,0,0,From Free Kick,0,head,0,0,0,Diving Header,0,1,6.082762530298219,0.16514867741462683,6.814,0,24.0,1,3.0,False,False,False
3.213,1,0.5667292,other,0,0,0,Low Pass,13.038404,0,0,From Counter,0,foot,0,0,0,Half Volley,0,0,32.0624390837628,0.06241880999595735,4.267,0,128.0,1,15.811388300841896,False,False,False
0.2,0,1.1760052,foot,0,0,0,Ground Pass,13.0,0,0,From Throw In,0,foot,1,0,0,Normal,0,0,7.280109889280518,0.27829965900511133,4.613,0,28.0,0,3.0,False,False,False
1.213,0,1.815775,foot,0,0,0,High Pass,41.231056,1,0,From Corner,0,head,0,0,0,Normal,0,0,11.045361017187261,0.09065988720074511,2.147,0,44.0,0,1.4142135623730951,False,False,False
1.0,0,1.7467359,foot,1,0,0,High Pass,45.705578,1,0,From Corner,0,head,0,0,0,Normal,0,0,12.041594578792296,0.7266423406817256,17.92,0,36.0,0,1.0,False,False,False
0.24,0,0.57637525,foot,0,0,0,Ground Pass,23.853722,0,0,From Counter,0,foot,0,0,0,Normal,0,0,21.2602916254693,0.851966327173272,30.44,0,56.0,0,3.1622776601683795,False,False,False
0.16,0,1.0390723,foot,0,0,0,Ground Pass,19.723083,0,0,From Throw In,0,foot,0,0,0,Normal,1,0,34.0,0.4899573262537283,9.453,0,120.0,0,14.7648230602334,False,False,False
1.333,0,0.14601226,foot,0,0,0,High Pass,34.36568,0,0,Regular Play,0,foot,0,1,0,Half Volley,0,0,11.180339887498949,1.3909428270024184,22.147000000000002,0,8.0,0,9.486832980505138,False,False,False
0.893,0,1.5707964,foot,0,0,0,Ground Pass,8.0,0,0,From Corner,0,foot,1,0,0,Normal,0,0,20.0,0.6435011087932844,0.43999999999999995,0,64.0,0,6.082762530298219,False,False,False
0.3,0,1.0014831,foot,1,0,0,High Pass,29.681644,0,0,Regular Play,1,head,0,0,0,Normal,1,0,9.219544457292887,0.21866894587394195,2.58,0,36.0,0,6.708203932499369,False,False,False
0.96,0,1.8662372,foot,0,0,0,Ground Pass,24.04163,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,21.213203435596427,0.1418970546041639,58.946999999999996,0,84.0,0,9.219544457292887,False,False,False
